experiment,variant,fold,cv_splits,model,rows,train_rows_after_sampling,predictors,fit_seconds,predict_seconds,total_seconds,note,macro_f1,accuracy,balanced_accuracy,ordinal_mae,class_weight,recall_dissatisfied,recall_neutral,recall_satisfied,base_class_weight_variant,multiplier_dissatisfied,multiplier_neutral,multiplier_satisfied
ordinal_classification,ordinal_extra_trees_decomposition,1,2,Extra Trees,6834,3417,20,0.6387218000018038,0.06543289998080581,0.7041546999826096,Two-threshold ordinal decomposition with fold-internal binary classifiers.,0.551479560017984,0.707638279192274,0.5495778764728535,0.34064969271290607,,,,,,,,
ordinal_classification,ordinal_extra_trees_decomposition,2,2,Extra Trees,6834,3417,20,0.3577581999998074,0.04250829998636618,0.4002664999861736,Two-threshold ordinal decomposition with fold-internal binary classifiers.,0.5570862587144917,0.7099795141937372,0.5505279639859991,0.3321627158326017,,,,,,,,
ordinal_classification,ordinal_random_forest_decomposition,1,2,Random Forest,6834,3417,20,0.14537160002510063,0.026678800000809133,0.17205040002590977,Two-threshold ordinal decomposition with fold-internal binary classifiers.,0.5304333408289392,0.6953467954345918,0.5372580569201142,0.3596722270997951,,,,,,,,
ordinal_classification,ordinal_random_forest_decomposition,2,2,Random Forest,6834,3417,20,0.14194669999415055,0.024149300006683916,0.16609600000083447,Two-threshold ordinal decomposition with fold-internal binary classifiers.,0.5063158937627499,0.6810067310506293,0.5126436133120903,0.3743049458589406,,,,,,,,
class_weight_search,class_weight_balanced,1,2,Extra Trees,6834,3417,20,0.14858460001414642,0.024258699995698407,0.17284330000984482,Baseline Extra Trees balanced class weights.,0.5563607861488266,0.6947614866842259,0.5566531170995691,0.35001463271875916,balanced,0.3677685950413223,0.4859913793103448,0.8161993769470405,,,,
class_weight_search,class_weight_balanced,2,2,Extra Trees,6834,3417,20,0.17641340001136996,0.020098500011954457,0.19651190002332442,Baseline Extra Trees balanced class weights.,0.5589280965790137,0.6988586479367866,0.5551906147799173,0.3435762364647352,balanced,0.3677685950413223,0.46817691477885653,0.8296263345195729,,,,
class_weight_search,class_weight_equal_1_1_1,1,2,Extra Trees,6834,3417,20,0.15567040001042187,0.0224449000088498,0.17811530001927167,"Manual equal class weights: {0: 1, 1: 1, 2: 1}.",0.5179016141614938,0.7181738366988587,0.4917062439923381,0.32338308457711445,"{'dissatisfied': 1, 'neutral': 1, 'satisfied': 1}",0.18181818181818182,0.3760775862068966,0.9172229639519359,,,,
class_weight_search,class_weight_equal_1_1_1,2,2,Extra Trees,6834,3417,20,0.15913899999577552,0.021090000023832545,0.18022900001960807,"Manual equal class weights: {0: 1, 1: 1, 2: 1}.",0.5536240776580729,0.729880011706175,0.5193770978730758,0.30816505706760317,"{'dissatisfied': 1, 'neutral': 1, 'satisfied': 1}",0.25206611570247933,0.3807982740021575,0.9252669039145908,,,,
class_weight_search,class_weight_dissatisfied_2_neutral_1_5,1,2,Extra Trees,6834,3417,20,0.17421500000637025,0.017083599988836795,0.19129859999520704,"Manual class weights: {0: 2, 1: 1.5, 2: 1}.",0.5319988084892184,0.7105648229441031,0.5110680344023076,0.3330406789581504,"{'dissatisfied': 2, 'neutral': 1.5, 'satisfied': 1}",0.22727272727272727,0.42564655172413796,0.8802848242100578,,,,
class_weight_search,class_weight_dissatisfied_2_neutral_1_5,2,2,Extra Trees,6834,3417,20,0.1475413000152912,0.01670050001121126,0.16424180002650246,"Manual class weights: {0: 2, 1: 1.5, 2: 1}.",0.5661046597560112,0.7246122329528827,0.5363562794084541,0.31050629206906644,"{'dissatisfied': 2, 'neutral': 1.5, 'satisfied': 1}",0.2975206611570248,0.4120819848975189,0.8994661921708185,,,,
class_weight_search,class_weight_dissatisfied_3_neutral_2,1,2,Extra Trees,6834,3417,20,0.14049960000556894,0.022636700014118105,0.16313630001968704,"Manual class weights: {0: 3, 1: 2, 2: 1}.",0.5566947853686205,0.7120280948200176,0.5404746027539585,0.3242610477026632,"{'dissatisfied': 3, 'neutral': 2, 'satisfied': 1}",0.2768595041322314,0.49676724137931033,0.8477970627503337,,,,
class_weight_search,class_weight_dissatisfied_3_neutral_2,2,2,Extra Trees,6834,3417,20,0.18287019999115728,0.022552600014023483,0.20542280000518076,"Manual class weights: {0: 3, 1: 2, 2: 1}.",0.5732560368799909,0.7251975417032485,0.5501375398449743,0.3099209833187006,"{'dissatisfied': 3, 'neutral': 2, 'satisfied': 1}",0.30165289256198347,0.4746494066882416,0.8741103202846975,,,,
class_weight_search,class_weight_dissatisfied_4_neutral_2,1,2,Extra Trees,6834,3417,20,0.18212099999072962,0.019430799991823733,0.20155179998255335,"Manual class weights: {0: 4, 1: 2, 2: 1}.",0.5516083302061949,0.7026631548141645,0.5396562639232856,0.3412350014632719,"{'dissatisfied': 4, 'neutral': 2, 'satisfied': 1}",0.30991735537190085,0.4665948275862069,0.842456608811749,,,,
class_weight_search,class_weight_dissatisfied_4_neutral_2,2,2,Extra Trees,6834,3417,20,0.15753419999964535,0.022501800005557016,0.18003600000520237,"Manual class weights: {0: 4, 1: 2, 2: 1}.",0.5622913567602628,0.713491366695932,0.5472003179232593,0.3242610477026632,"{'dissatisfied': 4, 'neutral': 2, 'satisfied': 1}",0.34297520661157027,0.42718446601941745,0.87144128113879,,,,
class_weight_search,class_weight_dissatisfied_5_neutral_2,1,2,Extra Trees,6834,3417,20,0.13900560000911355,0.013092000008327886,0.15209760001744144,"Manual class weights: {0: 5, 1: 2, 2: 1}.",0.5641750175773984,0.707638279192274,0.5554509730398899,0.3330406789581504,"{'dissatisfied': 5, 'neutral': 2, 'satisfied': 1}",0.359504132231405,0.45905172413793105,0.8477970627503337,,,,
class_weight_search,class_weight_dissatisfied_5_neutral_2,2,2,Extra Trees,6834,3417,20,0.13671289998455904,0.01602969999657944,0.15274259998113848,"Manual class weights: {0: 5, 1: 2, 2: 1}.",0.5696492514992157,0.7143693298214808,0.5565764355387691,0.32338308457711445,"{'dissatisfied': 5, 'neutral': 2, 'satisfied': 1}",0.359504132231405,0.447680690399137,0.8625444839857651,,,,
class_weight_search,class_weight_stronger_dissatisfied,1,2,Extra Trees,6834,3417,20,0.15137390000745654,0.014138399972580373,0.16551229998003691,Stronger dissatisfied weight only.,0.5337707117071284,0.710857477319286,0.5241235421861575,0.3374304945858941,"{'dissatisfied': 4, 'neutral': 1, 'satisfied': 1}",0.34297520661157027,0.31573275862068967,0.9136626613262128,,,,
class_weight_search,class_weight_stronger_dissatisfied,2,2,Extra Trees,6834,3417,20,0.13357320000068285,0.01831239997409284,0.1518855999747757,Stronger dissatisfied weight only.,0.5497235753683801,0.7211003804506877,0.5388357618159612,0.32455370207784606,"{'dissatisfied': 4, 'neutral': 1, 'satisfied': 1}",0.384297520661157,0.30204962243797195,0.9301601423487544,,,,
class_weight_search,class_weight_stronger_neutral,1,2,Extra Trees,6834,3417,20,0.17449209999176674,0.020858600008068606,0.19535069999983534,Stronger neutral weight only.,0.5206096176093428,0.713491366695932,0.5080062459074339,0.31431079894644426,"{'dissatisfied': 1, 'neutral': 2.5, 'satisfied': 1}",0.11983471074380166,0.5657327586206896,0.8384512683578104,,,,
class_weight_search,class_weight_stronger_neutral,2,2,Extra Trees,6834,3417,20,0.1332854999927804,0.013305500004207715,0.1465909999969881,Stronger neutral weight only.,0.541170444363349,0.7143693298214808,0.515979393376346,0.3163593795727246,"{'dissatisfied': 1, 'neutral': 2.5, 'satisfied': 1}",0.18181818181818182,0.5102481121898598,0.8558718861209964,,,,
class_weight_search,class_weight_stronger_dissatisfied_neutral,1,2,Extra Trees,6834,3417,20,0.1423302000039257,0.021316900005331263,0.16364710000925697,Stronger dissatisfied and neutral weights.,0.5587615161094036,0.6988586479367866,0.5480593901861442,0.3383084577114428,"{'dissatisfied': 4, 'neutral': 2.5, 'satisfied': 1}",0.30991735537190085,0.5193965517241379,0.8148642634623943,,,,
class_weight_search,class_weight_stronger_dissatisfied_neutral,2,2,Extra Trees,6834,3417,20,0.15711249999003485,0.015577200014377013,0.17268970000441186,Stronger dissatisfied and neutral weights.,0.5641844173725832,0.7047117354404449,0.5475940191957254,0.3289435177055897,"{'dissatisfied': 4, 'neutral': 2.5, 'satisfied': 1}",0.32231404958677684,0.48327939590075514,0.8371886120996441,,,,
class_weight_threshold_tuning,best_class_weight_nested_threshold,1,2,Extra Trees,6834,3417,20,0.1420747000083793,0.023426399973686785,0.16550109998206608,Nested inner-fold probability multiplier tuning applied to class_weight_dissatisfied_5_neutral_2.,0.5713176867316474,0.7026631548141645,0.5686760809479293,0.33362598770851626,,0.34297520661157027,0.5646551724137931,0.7983978638184246,class_weight_dissatisfied_5_neutral_2,1.2,1.2,1.0
class_weight_threshold_tuning,best_class_weight_nested_threshold,2,2,Extra Trees,6834,3417,20,0.12420590000692755,0.013959900010377169,0.13816580001730472,Nested inner-fold probability multiplier tuning applied to class_weight_dissatisfied_5_neutral_2.,0.5705659117925344,0.6985659935616038,0.5672592177709602,0.3412350014632719,,0.371900826446281,0.5242718446601942,0.8056049822064056,class_weight_dissatisfied_5_neutral_2,1.2,1.2,1.0
complete_case_filter,complete_main_ieq_sensors,1,2,Extra Trees,5349,2674,20,0.1466843000089284,0.016033599997172132,0.16271790000610054,"Rows with originally observed Temperature, RH, CO2, Lighting, and Sound.",0.5743081834780759,0.6900934579439252,0.5800828538729511,0.3540186915887851,,,,,,,,
complete_case_filter,complete_main_ieq_sensors,2,2,Extra Trees,5349,2675,20,0.11671199998818338,0.012002100003883243,0.12871409999206662,"Rows with originally observed Temperature, RH, CO2, Lighting, and Sound.",0.5715824506750077,0.6982049364248317,0.5678337346471225,0.3410620792819746,,,,,,,,
complete_case_filter,complete_lighting_sound_ttrend,1,2,Extra Trees,2314,1157,20,0.07955190000939183,0.014985499990871176,0.094537400000263,"Rows with originally observed Lighting, Sound, and Ttrend.",0.560854590796085,0.6707000864304236,0.5653055911499099,0.37683664649956783,,,,,,,,
complete_case_filter,complete_lighting_sound_ttrend,2,2,Extra Trees,2314,1157,20,0.10100900000543334,0.01616269999067299,0.11717169999610633,"Rows with originally observed Lighting, Sound, and Ttrend.",0.5671765722109902,0.6629213483146067,0.5676448633871776,0.37510803802938636,,,,,,,,
train_fold_class_balancing,random_oversample_to_50pct_majority,1,2,Extra Trees,6834,4496,20,0.2985430999833625,0.02323469999828376,0.32177779998164624,Randomly duplicates minority-class training records up to 50 percent of the majority-class count.,0.5670204075968707,0.6953467954345918,0.5783016370708267,0.3526485220954053,,,,,,,,
train_fold_class_balancing,random_oversample_to_50pct_majority,2,2,Extra Trees,6834,4495,20,0.1961445999913849,0.01985519999288954,0.21599979998427443,Randomly duplicates minority-class training records up to 50 percent of the majority-class count.,0.5544763145184387,0.6892010535557507,0.563701750803044,0.3576236464735148,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_50pct_majority,1,2,Extra Trees,6834,4496,20,0.20529070001794025,0.015237600018735975,0.22052830003667623,Creates fold-internal synthetic minority-class training rows up to 50 percent of the majority-class count.,0.5726885763497541,0.7020778460637986,0.5856476690218964,0.3494293239683933,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_50pct_majority,2,2,Extra Trees,6834,4495,20,0.1901339000032749,0.012463000020943582,0.20259690002421848,Creates fold-internal synthetic minority-class training rows up to 50 percent of the majority-class count.,0.5496847244949757,0.6856892010535558,0.5687406398172543,0.3778167983611355,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_majority,1,2,Extra Trees,6834,6744,20,0.29059869999764487,0.017459899972891435,0.3080585999705363,Creates fold-internal synthetic minority-class training rows up to the majority-class count.,0.5731285662501798,0.7038337723148961,0.5822486910235569,0.3435762364647352,,,,,,,,
train_fold_class_balancing,synthetic_interpolate_to_majority,2,2,Extra Trees,6834,6741,20,0.35356819999287836,0.01620849999017082,0.3697766999830492,Creates fold-internal synthetic minority-class training rows up to the majority-class count.,0.545594556206397,0.6842259291776412,0.5654249178067938,0.37635352648522097,,,,,,,,
